store;websites;sku;qty;use_config_min_qty;is_qty_decimal;backorders;use_config_backorders;use_config_min_sale_qty;use_config_max_sale_qty;is_in_stock;use_config_notify_stock_qty;manage_stock;use_config_manage_stock;stock_status_changed_auto;use_config_qty_increments;use_config_enable_qty_inc;enable_qty_increments;is_decimal_divided;stock_status_changed_automatically;use_config_enable_qty_increments
admin;base,placas;C1091B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1091C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1091D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1091E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1091F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1092A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1092B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1092C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1092D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1092E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1092F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1093A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1093B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1093C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1093D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1093E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1093F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1095;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1095C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1095D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1095F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1097;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1097A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1097B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1097C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1097D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1097E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1099A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1099B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1099C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1099D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1099E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1099F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1102;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1102A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1102C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1102D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1102E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1102F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1103;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1103A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1103B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1103C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1103D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1103F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1106A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1106B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1106C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1106D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1106F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1111A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1111B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1111C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1111D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1111E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1111F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1113;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1113A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1113C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1113D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1113E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1113F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1114;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1114A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1114C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1114D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1114E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1114F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1121A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1121B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1121C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1121D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1121E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1121F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1126;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1126A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1126C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1126D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1126E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1126F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1128;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1128A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1128C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1128D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1128E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1128F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1131A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1131B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1131C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1131D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1131E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1131F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1132A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1132B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1132C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1132D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1132E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1132F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1133A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1133B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1133C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1133D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1133E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1133F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1135A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1135B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1135C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1135D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1135E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1135F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1136A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1136B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1136C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1136D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1136E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1136F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1137A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1137B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1137C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1137D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1137E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1137F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1138A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1138B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1138C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1138D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1138E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1138F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1140;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1140A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1140B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1140C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1140D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1140F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1141A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1141B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1141C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1141D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1141E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1141F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1143;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1143A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1143B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1143C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1143D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1143F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1144A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1144B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1144C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1144D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1144E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1144F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1147A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1147B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1147C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1147D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1147E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1147F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1148A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1148B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1148C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1148D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1148E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1148F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;c1150A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1150B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1150C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1150D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1150E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1150F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1151A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1151B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1151C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1151D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1151E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1151F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1152;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1152A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1152C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1152D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1152E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1152F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1153A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1153B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1153C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1153D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1153E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1153F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1154;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1154A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1154C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1154D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1154E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1154F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1155;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1155A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1155C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1155D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1155E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1155F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1156;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1156A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1156C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1156E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1156F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1157;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1157A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1157C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1157D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1157E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1157F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1158;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1158A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1158C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1158D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1158E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1158F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1159;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1159A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1159C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1159E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1159F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1160;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1160A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1160C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1160D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1160E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1160F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1161A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1161B;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1161C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1161D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1161E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1161F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1162;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1162A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1162C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1162D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1162E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1162F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1163;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1163A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1163C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1163D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1163E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1163F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1164;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1164A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1164C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1164D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1164E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1164F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1165;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1165A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1165C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1165D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1165E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1165F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1166;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1166A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1166C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1166D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1166E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1166F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1167;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1167A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1167C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1167D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1167E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1167F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1168;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1168A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1168C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1168D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1168E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1168F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1169;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1169A;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1169C;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1169D;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1169E;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;C1169F;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
